	Id	ParentId	Level	DepthInKind	BlockCode
8145	943754764	1267652425	3	2	DD70.6
8146	1267652425	1267652425	3	2	DD70.Y
8147	1267652425	1267652425	3	2	DD70.Z
8148	784669405	598093212	2	1	DD71
8149	1412360037	784669405	3	2	DD71.0
8150	908519836	784669405	3	2	DD71.1
8151	545503130	784669405	3	2	DD71.2
8152	1170766352	784669405	3	2	DD71.3
8153	784669405	784669405	3	2	DD71.Y
8154	784669405	784669405	3	2	DD71.Z
8155	553916326	598093212	2	1	DD72
8156	598093212	598093212	2	1	DD7Y
8157	598093212	598093212	2	1	DD7Z
8158	132592466	1256772020	1	1	BlockL1-DD9
8159	197587246	132592466	2	1	DD90
8160	1685012958	197587246	3	2	DD90.0
8161	480351633	197587246	3	2	DD90.1
8162	1172376859	197587246	3	2	DD90.2
8163	1616929118	197587246	3	2	DD90.3
8164	807995843	197587246	3	2	DD90.4
8165	1031437858	197587246	3	2	DD90.5
8166	55732315	197587246	3	2	DD90.6
8167	197587246	197587246	3	2	DD90.Y
8168	197587246	197587246	3	2	DD90.Z
8169	530888618	132592466	2	1	DD91
8170	1158238623	530888618	3	2	DD91.0
8171	1726061609	1158238623	4	3	DD91.00
8172	1026264346	1158238623	4	3	DD91.01
8173	1002275014	1158238623	4	3	DD91.02
8174	1286327510	1158238623	4	3	DD91.03
8175	1158238623	1158238623	4	3	DD91.0Z
8176	567494041	530888618	3	2	DD91.1
8177	1150846989	530888618	3	2	DD91.2
8178	1158740947	530888618	3	2	DD91.3
8179	1424508974	530888618	3	2	DD91.4
8180	530888618	530888618	3	2	DD91.Y
8181	530888618	530888618	3	2	DD91.Z
8182	327513558	132592466	2	1	DD92
8183	673699961	327513558	3	2	DD92.0
8184	563933054	327513558	3	2	DD92.1
8185	811883649	327513558	3	2	DD92.2
8186	327513558	327513558	3	2	DD92.Y
8187	327513558	327513558	3	2	DD92.Z
8188	994179294	132592466	2	1	DD93
8189	1710486451	994179294	3	2	DD93.0
8190	122891331	994179294	3	2	DD93.1
8191	614615993	994179294	3	2	DD93.2
8192	994179294	994179294	3	2	DD93.Y
8193	994179294	994179294	3	2	DD93.Z
8194	1875187597	132592466	2	1	DD94
8195	1759174491	132592466	2	1	DD95
8196	132592466	132592466	2	1	DD9Y
8197	132592466	132592466	2	1	DD9Z
8198	2031646451	1256772020	1	1	BlockL1-DE1
8199	1802014167	2031646451	2	1	DE10
8200	237191235	2031646451	2	1	DE11
8201	921630501	2031646451	2	1	DE12
8202	1814777534	921630501	3	2	DE12.0
8203	921630501	921630501	3	2	DE12.Y
8204	1256772020	921630501	1	1	DE2Y
8205	1256772020	921630501	1	1	DE2Z
8206	1639304259	2060008965	0	1	
8207	384984571	1639304259	1	1	BlockL1-EA0
8208	1780076091	384984571	2	2	BlockL2-EA0
8209	556027555	1780076091	3	3	BlockL3-EA0
8210	1256955195	556027555	4	1	EA00
8211	556027555	556027555	4	1	EA0Y
8212	951556487	1780076091	3	3	BlockL3-EA1
8213	919892859	951556487	4	1	EA10
8214	1323395598	951556487	4	1	EA11
8215	2102974329	951556487	4	1	EA12
8216	1276823930	1780076091	3	3	BlockL3-EA2
8217	1187800629	1276823930	4	1	EA20
8218	1780076091	1780076091	3	1	EA3Z
8219	435641775	384984571	2	2	BlockL2-EA4
8220	1550045212	435641775	3	3	BlockL3-EA4
8221	126620013	1550045212	4	1	EA40
8222	918813679	435641775	3	1	EA50
8223	1778464547	918813679	4	2	EA50.0
8224	1074883555	918813679	4	2	EA50.1
8225	1554593739	918813679	4	2	EA50.2
8226	449652676	918813679	4	2	EA50.3
8227	918813679	918813679	4	2	EA50.Y
8228	1401435771	435641775	3	1	EA51
8229	435641775	435641775	3	1	EA5Y
8230	435641775	435641775	3	1	EA5Z
8231	30770553	384984571	2	1	EA60
8232	225063285	30770553	3	2	EA60.0
8233	1627829238	30770553	3	2	EA60.1
8234	30770553	30770553	3	2	EA60.Y
8235	30770553	30770553	3	2	EA60.Z
8236	384984571	384984571	2	1	EA6Y
8237	533054712	1639304259	1	1	BlockL1-EA8
8238	1887882424	533054712	2	2	BlockL2-EA8
8239	215767047	1887882424	3	1	EA80
8240	1444425291	215767047	4	2	EA80.0
8241	1205902774	215767047	4	2	EA80.1
8242	1314630323	215767047	4	2	EA80.2
8243	215767047	215767047	4	2	EA80.Y
8244	1771541907	1887882424	3	1	EA81
8245	1342871787	1771541907	4	2	EA81.0
8246	1010943819	1771541907	4	2	EA81.1
8247	1771541907	1771541907	4	2	EA81.Y
8248	1771541907	1771541907	4	2	EA81.Z
8249	816000251	1887882424	3	1	EA82
8250	1276237557	1887882424	3	1	EA83
8251	1430564150	1276237557	4	2	EA83.0
8252	1414681101	1430564150	5	3	EA83.00
8253	540896913	1430564150	5	3	EA83.01
8254	159237368	1430564150	5	3	EA83.02
8255	1430564150	1430564150	5	3	EA83.0Y
8256	1430564150	1430564150	5	3	EA83.0Z
8257	1705504354	1276237557	4	2	EA83.1
8258	1069298482	1887882424	3	1	EA84
8259	466068824	1887882424	3	1	EA85
8260	1441325423	466068824	4	2	EA85.0
8261	202081629	466068824	4	2	EA85.1
8262	1601642892	466068824	4	2	EA85.2
8263	1031302860	1601642892	5	3	EA85.20
8264	1601642892	1601642892	5	3	EA85.2Y
8265	1601642892	1601642892	5	3	EA85.2Z
8266	1203830727	466068824	4	2	EA85.3
8267	1454597175	1887882424	3	1	EA86
8268	1639792278	1454597175	4	2	EA86.0
8269	2065076111	1887882424	3	1	EA87
8270	1935164290	2065076111	4	2	EA87.0
8271	1884412538	2065076111	4	2	EA87.1
8272	1389496349	2065076111	4	2	EA87.2
8273	442318819	1887882424	3	1	EA88
8274	1141799940	442318819	4	2	EA88.0
8275	28443241	442318819	4	2	EA88.1
8276	558215570	442318819	4	2	EA88.2
8277	2128942844	442318819	4	2	EA88.3
8278	1386947078	442318819	4	2	EA88.4
8279	1948274596	1887882424	3	1	EA89
8280	1887882424	1887882424	3	1	EA8Y
8281	1887882424	1887882424	3	1	EA8Z
8282	729405476	533054712	2	2	BlockL2-EA9
8283	63698555	729405476	3	1	EA90
8284	1088800108	63698555	4	2	EA90.0
8285	1202062855	63698555	4	2	EA90.1
8286	419782983	63698555	4	2	EA90.2
8287	748671833	63698555	4	2	EA90.3
8288	64081271	63698555	4	2	EA90.4
8289	632162554	64081271	5	3	EA90.40
8290	1359173639	64081271	5	3	EA90.41
8291	877172115	64081271	5	3	EA90.42
8292	64081271	64081271	5	3	EA90.4Y
8293	1918887625	63698555	4	2	EA90.5
8294	272177365	1918887625	5	3	EA90.50
8295	471390889	1918887625	5	3	EA90.51
8296	1892760382	1918887625	5	3	EA90.52
8297	868777775	1918887625	5	3	EA90.53
8298	1918887625	1918887625	5	3	EA90.5Y
8299	63698555	63698555	4	2	EA90.Y
8300	63698555	63698555	4	2	EA90.Z
8301	1402978031	729405476	3	1	EA91
8302	1137173247	1402978031	4	2	EA91.0
8303	1096967508	1402978031	4	2	EA91.1
8304	1963050127	1402978031	4	2	EA91.2
8305	1166462335	1402978031	4	2	EA91.3
8306	561406981	1402978031	4	2	EA91.4
8307	626958575	561406981	5	3	EA91.40
8308	760718969	561406981	5	3	EA91.41
8309	2115480325	561406981	5	3	EA91.42
8310	1985570568	561406981	5	3	EA91.43
8311	561406981	561406981	5	3	EA91.4Y
8312	2032142067	1402978031	4	2	EA91.5
8313	1402978031	1402978031	4	2	EA91.Y
8314	1402978031	1402978031	4	2	EA91.Z
8315	157647942	729405476	3	1	EA92
8316	266281219	729405476	3	1	EA93
8317	2048594962	729405476	3	1	EA94
8318	682646804	729405476	3	1	EA95
8319	1895278089	533054712	2	2	BlockL2-EB0
8320	454740499	1895278089	3	1	EB00
8321	24521776	454740499	4	2	EB00.0
8322	901000137	454740499	4	2	EB00.1
8323	1922613180	1895278089	3	1	EB01
8324	609400482	1922613180	4	2	EB01.0
8325	915116593	1922613180	4	2	EB01.1
8326	940315879	1922613180	4	2	EB01.2
8327	1180350557	1922613180	4	2	EB01.3
8328	1922613180	1922613180	4	2	EB01.Y
8329	488366644	1895278089	3	1	EB02
8330	855107748	488366644	4	2	EB02.0
8331	488366644	488366644	4	2	EB02.Y
8332	927226833	1895278089	3	1	EB03
8333	330898059	1895278089	3	1	EB04
8334	993242399	1895278089	3	1	EB05
8335	1895278089	1895278089	3	1	EB0Y
8336	730479772	533054712	2	2	BlockL2-EB1
8337	797787024	730479772	3	1	EB10
8338	958930318	730479772	3	1	EB11
8339	364669853	730479772	3	1	EB12
8340	352332054	364669853	4	2	EB12.0
8341	654966035	364669853	4	2	EB12.1
8342	364669853	364669853	4	2	EB12.Y
8343	364669853	364669853	4	2	EB12.Z
8344	195467267	730479772	3	1	EB13
8345	450167795	195467267	4	2	EB13.0
8346	1575072695	195467267	4	2	EB13.1
8347	496418968	195467267	4	2	EB13.2
8348	440403304	730479772	3	3	BlockL3-EB2
8349	195212152	440403304	4	1	EB20
8350	2120746218	440403304	4	1	EB21
8351	440403304	440403304	4	1	EB2Y
8352	1860796142	730479772	3	1	EB30
8353	1628519266	730479772	3	1	EB31
8354	721319964	533054712	2	2	BlockL2-EB4
8355	191659986	721319964	3	1	EB40
8356	278358681	191659986	4	2	EB40.0
8357	1919494390	278358681	5	3	EB40.00
8358	278358681	278358681	5	3	EB40.0Y
8359	278358681	278358681	5	3	EB40.0Z
8360	24246260	191659986	4	2	EB40.1
8361	104197957	191659986	4	2	EB40.2
8362	191659986	191659986	4	2	EB40.Y
8363	191659986	191659986	4	2	EB40.Z
8364	445309625	721319964	3	1	EB41
8365	233308710	445309625	4	2	EB41.0
8366	1456138933	445309625	4	2	EB41.1
8367	445309625	445309625	4	2	EB41.Y
8368	1802341051	721319964	3	1	EB42
8369	2034586329	721319964	3	1	EB43
8370	286313127	721319964	3	1	EB44
8371	721319964	721319964	3	1	EB4Y
8372	1401395930	533054712	2	2	BlockL2-EB5
8373	192274757	1401395930	3	1	EB50
8374	1849568465	1401395930	3	1	EB51
8375	2144907708	1849568465	4	2	EB51.0
8376	1849568465	1849568465	4	2	EB51.Y
8377	1401395930	1401395930	3	1	EB5Z
8378	149038202	533054712	2	2	BlockL2-EB6
8379	2076834974	149038202	3	1	EB60
8380	1601273294	2076834974	4	2	EB60.0
8381	43210204	2076834974	4	2	EB60.1
8382	2076834974	2076834974	4	2	EB60.Y
8383	31664821	149038202	3	1	EB61
8384	1430740369	31664821	4	2	EB61.0
8385	806129669	31664821	4	2	EB61.1
8386	31664821	31664821	4	2	EB61.Y
8387	533054712	31664821	2	1	EB7Y
8388	237197715	1639304259	1	1	BlockL1-EB9
8389	262268689	237197715	2	1	EB90
8390	913893315	262268689	3	2	EB90.0
8391	2018255084	262268689	3	2	EB90.1
8392	1002130466	2018255084	4	3	EB90.10
8393	15830032	2018255084	4	3	EB90.11
8394	419290941	2018255084	4	3	EB90.12
8395	2018255084	2018255084	4	3	EB90.1Y
8396	996549477	262268689	3	2	EB90.2
8397	246113667	996549477	4	3	EB90.20
8398	298483262	996549477	4	3	EB90.21
8399	399201817	996549477	4	3	EB90.22
8400	1843494960	996549477	4	3	EB90.23
8401	1929272735	996549477	4	3	EB90.24
8402	996549477	996549477	4	3	EB90.2Z
8403	1975361268	262268689	3	2	EB90.3
8404	1454063618	1975361268	4	3	EB90.30
8405	1975361268	1975361268	4	3	EB90.3Y
8406	1968594557	262268689	3	2	EB90.4
8407	224921186	1968594557	4	3	EB90.40
8408	1119019107	1968594557	4	3	EB90.41
8409	574291789	1968594557	4	3	EB90.42
8410	1968594557	1968594557	4	3	EB90.4Y
8411	237197715	1968594557	2	1	EB9Y
8412	106304476	1639304259	1	1	BlockL1-EC1
8413	397446839	106304476	2	2	BlockL2-EC1
8414	1343350087	397446839	3	1	EC10
8415	397446839	397446839	3	1	EC1Y
8416	1223911519	106304476	2	1	EC20
8417	213831678	1223911519	3	2	EC20.0
8418	841161884	213831678	4	3	EC20.00
8419	1466487054	213831678	4	3	EC20.01
8420	430849255	213831678	4	3	EC20.02
8421	992865924	213831678	4	3	EC20.03
8422	213831678	213831678	4	3	EC20.0Y
8423	523640904	1223911519	3	2	EC20.1
8424	248560941	1223911519	3	2	EC20.2
8425	1941547119	1223911519	3	2	EC20.3
8426	1259583500	1941547119	4	3	EC20.30
8427	1676945961	1941547119	4	3	EC20.31
8428	1375600174	1941547119	4	3	EC20.32
8429	1941547119	1941547119	4	3	EC20.3Z
8430	1223911519	1223911519	3	2	EC20.Y
8431	1018027038	106304476	2	1	EC21
8432	1838547056	1018027038	3	2	EC21.0
8433	828383694	1018027038	3	2	EC21.1
8434	384451022	1018027038	3	2	EC21.2
8435	595701953	1018027038	3	2	EC21.3
8436	719536791	1018027038	3	2	EC21.4
8437	1018027038	1018027038	3	2	EC21.Y
8438	2092732475	106304476	2	1	EC22
8439	1688094957	2092732475	3	2	EC22.0
8440	1596419171	106304476	2	1	EC23
8441	1654612170	1596419171	3	2	EC23.0
8442	1465001518	1596419171	3	2	EC23.1
8443	143807416	1596419171	3	2	EC23.2
8444	1189424097	143807416	4	3	EC23.20
8445	143807416	143807416	4	3	EC23.2Y
8446	1596419171	1596419171	3	2	EC23.Y
8447	1381715631	106304476	2	2	BlockL2-EC3
8448	1860717527	1381715631	3	1	EC30
8449	1501260457	1381715631	3	1	EC31
8450	1060981106	1381715631	3	1	EC32
8451	1606398386	1381715631	3	1	EC33
8452	1381715631	1381715631	3	1	EC3Z
8453	2085581957	106304476	2	2	BlockL2-EC4
8454	1516160852	2085581957	3	1	EC40
8455	2085581957	2085581957	3	1	EC4Y
8456	38557253	106304476	2	2	BlockL2-EC5
8457	1776006391	38557253	3	1	EC50
8458	38557253	38557253	3	1	EC5Y
8459	106304476	106304476	2	1	EC7Y
8460	157326074	1639304259	1	1	BlockL1-EC9
8461	293738466	157326074	2	2	BlockL2-EC9
8462	1729106757	293738466	3	1	EC90
8463	2009861788	1729106757	4	2	EC90.0
8464	841437704	1729106757	4	2	EC90.1
8465	1928505945	841437704	5	3	EC90.10
8466	1712824908	841437704	5	3	EC90.11
8467	2094665806	841437704	5	3	EC90.12
8468	841437704	841437704	5	3	EC90.1Y
8469	1513498449	1729106757	4	2	EC90.2
8470	1118945070	1729106757	4	2	EC90.3
8471	1040617588	1729106757	4	2	EC90.4
8472	1024537930	1729106757	4	2	EC90.5
8473	837206599	1729106757	4	2	EC90.6
8474	1729106757	1729106757	4	2	EC90.Y
8475	1729106757	1729106757	4	2	EC90.Z
8476	268810206	293738466	3	1	EC91
8477	806314148	268810206	4	2	EC91.0
8478	911623253	268810206	4	2	EC91.1
8479	268810206	268810206	4	2	EC91.Z
8480	647067594	293738466	3	1	EC92
8481	297640720	647067594	4	2	EC92.0
8482	901451764	647067594	4	2	EC92.1
8483	293738466	293738466	3	1	EC9Y
8484	2051955874	157326074	2	2	BlockL2-ED0
8485	1192407880	2051955874	3	3	BlockL3-ED0
8486	2131747719	1192407880	4	1	ED00
8487	181637364	1192407880	4	1	ED01
8488	347603209	1192407880	4	1	ED02
8489	1192407880	1192407880	4	1	ED0Y
8490	2051955874	2051955874	3	1	ED2Y
8491	588026477	157326074	2	2	BlockL2-ED3
8492	1927280032	588026477	3	1	ED30
8493	1119919209	1927280032	4	2	ED30.0
8494	1927280032	1927280032	4	2	ED30.Y
8495	1815751905	588026477	3	1	ED31
8496	588026477	588026477	3	1	ED3Y
8497	1569145337	588026477	1	1	BlockL1-ED5
8498	1946783676	1569145337	2	2	BlockL2-ED5
8499	1389026615	1946783676	3	3	BlockL3-ED5
8500	931401247	1389026615	4	1	ED50
8501	1504032289	931401247	5	2	ED50.0
8502	931401247	931401247	5	2	ED50.Z
8503	514038071	1389026615	4	1	ED51
8504	71488193	514038071	5	2	ED51.0
8505	1181289910	71488193	6	3	ED51.00
8506	71488193	71488193	6	3	ED51.0Y
8507	71488193	71488193	6	3	ED51.0Z
8508	514038071	514038071	5	2	ED51.Y
8509	29524620	1389026615	4	1	ED52
8510	707540125	1389026615	4	1	ED53
8511	755558110	1389026615	4	1	ED54
8512	1205950456	1389026615	4	1	ED55
8513	1022262197	1205950456	5	2	ED55.0
8514	1205950456	1205950456	5	2	ED55.Z
8515	1614890502	1389026615	4	1	ED56
8516	1389026615	1389026615	4	1	ED5Y
8517	609177862	1946783676	3	3	BlockL3-ED6
8518	1210333794	609177862	4	1	ED60
8519	1569740496	1210333794	5	2	ED60.0
8520	1396656475	1569740496	6	3	ED60.00
8521	1872331479	1569740496	6	3	ED60.01
8522	101755595	1210333794	5	2	ED60.1
8523	1666934623	1210333794	5	2	ED60.2
8524	1210333794	1210333794	5	2	ED60.Y
8525	1210333794	1210333794	5	2	ED60.Z
8526	2052676433	609177862	4	1	ED61
8527	1925052982	2052676433	5	2	ED61.0
8528	2058477180	2052676433	5	2	ED61.1
8529	1039614002	2058477180	6	3	ED61.10
8530	1745966163	2058477180	6	3	ED61.11
8531	2058477180	2058477180	6	3	ED61.1Y
8532	2052676433	2052676433	5	2	ED61.Y
8533	1812980207	609177862	4	1	ED62
8534	495802390	1812980207	5	2	ED62.0
8535	1812980207	1812980207	5	2	ED62.Y
8536	1807730236	609177862	4	1	ED63
8537	1894744640	1807730236	5	2	ED63.0
8538	32535219	1807730236	5	2	ED63.1
8539	829902797	1807730236	5	2	ED63.2
8540	1827767178	1807730236	5	2	ED63.3
8541	1807730236	1807730236	5	2	ED63.Y
8542	1807730236	1807730236	5	2	ED63.Z
8543	144124957	609177862	4	1	ED64
8544	609177862	609177862	4	1	ED6Y
8545	163039429	1946783676	3	3	BlockL3-ED7
8546	1313926062	163039429	4	1	ED70
8547	1707380076	1313926062	5	2	ED70.0
8548	687011469	1313926062	5	2	ED70.1
8549	65720611	1313926062	5	2	ED70.2
8550	2056462622	65720611	6	3	ED70.20
8551	1633035058	65720611	6	3	ED70.21
8552	65720611	65720611	6	3	ED70.2Y
8553	65720611	65720611	6	3	ED70.2Z
8554	1188535025	1313926062	5	2	ED70.3
8555	324873341	1188535025	6	3	ED70.30
8556	1446067840	1188535025	6	3	ED70.31
8557	1188535025	1188535025	6	3	ED70.3Y
8558	597448549	1313926062	5	2	ED70.4
8559	1642258398	1313926062	5	2	ED70.5
8560	1454811046	1642258398	6	3	ED70.50
8561	872245808	1642258398	6	3	ED70.51
8562	1642258398	1642258398	6	3	ED70.5Y
8563	1642258398	1642258398	6	3	ED70.5Z
8564	1313926062	1313926062	5	2	ED70.Y
8565	1313926062	1313926062	5	2	ED70.Z
8566	2042627850	163039429	4	1	ED71
8567	1993224560	163039429	4	1	ED72
8568	752836859	1993224560	5	2	ED72.0
8569	355213810	1993224560	5	2	ED72.1
8570	1993224560	1993224560	5	2	ED72.Z
8571	78189128	163039429	4	1	ED73
8572	81366265	78189128	5	2	ED73.0
8573	1055080410	78189128	5	2	ED73.1
8574	1511230615	1055080410	6	3	ED73.10
8575	723033820	1055080410	6	3	ED73.11
8576	78189128	78189128	5	2	ED73.Y
8577	163039429	163039429	4	1	ED7Y
8578	900320365	1946783676	3	3	BlockL3-ED8
8579	545442245	900320365	4	4	BlockL4-ED8
8580	1892393023	545442245	5	1	ED80
8581	2077814774	1892393023	6	2	ED80.0
8582	676882054	1892393023	6	2	ED80.1
8583	611951866	1892393023	6	2	ED80.2
8584	1244484505	1892393023	6	2	ED80.3
8585	1434060790	1892393023	6	2	ED80.4
8586	1435438717	1434060790	7	3	ED80.40
8587	360738219	1434060790	7	3	ED80.41
8588	1434060790	1434060790	7	3	ED80.4Y
8589	1434060790	1434060790	7	3	ED80.4Z
8590	2143641220	1892393023	6	2	ED80.5
8591	2005427028	1892393023	6	2	ED80.6
8592	1892393023	1892393023	6	2	ED80.Y
8593	1892393023	1892393023	6	2	ED80.Z
8594	1101707278	545442245	5	1	ED81
8595	1233443452	1101707278	6	2	ED81.0
8596	2063333959	1101707278	6	2	ED81.1
8597	1101707278	1101707278	6	2	ED81.Y
8598	1170801745	1101707278	4	1	ED90
8599	134161404	1170801745	5	2	ED90.0
8600	1249702839	134161404	6	3	ED90.00
8601	1180512715	134161404	6	3	ED90.01
8602	518541897	134161404	6	3	ED90.02
8603	134161404	134161404	6	3	ED90.0Y
8604	1815308480	1170801745	5	2	ED90.1
8605	1170801745	1170801745	5	2	ED90.Y
8606	236964647	900320365	4	1	ED91
8607	531095761	236964647	5	2	ED91.0
8608	370989014	236964647	5	2	ED91.1
8609	351100904	236964647	5	2	ED91.2
8610	536434252	900320365	4	1	ED92
8611	1621794154	536434252	5	2	ED92.0
8612	1116391228	536434252	5	2	ED92.1
8613	900320365	900320365	4	1	ED9Y
8614	666962606	1946783676	3	3	BlockL3-EE0
8615	1416949107	666962606	4	1	EE00
8616	1645784155	1416949107	5	2	EE00.0
8617	1901346771	1645784155	6	3	EE00.00
8618	1434444894	1645784155	6	3	EE00.01
8619	743317549	1645784155	6	3	EE00.02
8620	1645784155	1645784155	6	3	EE00.0Y
8621	1645784155	1645784155	6	3	EE00.0Z
8622	122905039	1416949107	5	2	EE00.1
8623	1416949107	1416949107	5	2	EE00.Z
8624	1299624490	666962606	4	1	EE01
8625	202697370	1299624490	5	2	EE01.0
8626	351548110	1299624490	5	2	EE01.1
8627	1022081900	1299624490	5	2	EE01.2
8628	1299624490	1299624490	5	2	EE01.Y
8629	1299624490	1299624490	5	2	EE01.Z
8630	204420062	666962606	4	1	EE02
8631	1855489289	204420062	5	2	EE02.0
8632	204420062	204420062	5	2	EE02.Y
8633	666962606	666962606	4	1	EE0Y
8634	2001175004	1946783676	3	3	BlockL3-EE1
8635	1255912593	2001175004	4	1	EE10
8636	1450016313	1255912593	5	2	EE10.0
8637	1048316768	1255912593	5	2	EE10.1
8638	641699736	1048316768	6	3	EE10.10
8639	1048316768	1048316768	6	3	EE10.1Y
8640	93998748	1255912593	5	2	EE10.2
8641	706629092	1255912593	5	2	EE10.3
8642	324338659	1255912593	5	2	EE10.4
8643	343725041	1255912593	5	2	EE10.5
8644	1255912593	1255912593	5	2	EE10.Y
8645	955213795	2001175004	4	1	EE11
8646	548201243	955213795	5	2	EE11.0
8647	47812081	955213795	5	2	EE11.1
8648	955213795	955213795	5	2	EE11.Y
8649	1861250844	2001175004	4	1	EE12
8650	579742959	1861250844	5	2	EE12.0
8651	410058129	1861250844	5	2	EE12.1
8652	1861250844	1861250844	5	2	EE12.Y
8653	1851131352	2001175004	4	1	EE13
8654	214166103	1851131352	5	2	EE13.0
8655	1624343310	1851131352	5	2	EE13.1
8656	1195443396	1624343310	6	3	EE13.10
8657	1140626172	1624343310	6	3	EE13.11
8658	409382263	1851131352	5	2	EE13.2
8659	2010821949	1851131352	5	2	EE13.3
8660	1721834679	1851131352	5	2	EE13.4
8661	1673065401	1851131352	5	2	EE13.5
8662	1851131352	1851131352	5	2	EE13.Y
8663	2001175004	2001175004	4	1	EE1Y
8664	2001175004	2001175004	4	1	EE1Z
8665	797997317	1946783676	3	3	BlockL3-EE2
8666	160661062	797997317	4	1	EE20
8667	877259530	797997317	4	1	EE21
8668	253389425	877259530	2	2	BlockL2-EE4
8669	895101139	253389425	3	3	BlockL3-EE4
8670	2021810977	895101139	4	1	EE40
8671	531901221	2021810977	5	2	EE40.0
8672	2031932143	2021810977	5	2	EE40.1
8673	380325278	2031932143	6	3	EE40.10
8674	2031932143	2031932143	6	3	EE40.1Y
8675	464005814	2021810977	5	2	EE40.2
8676	2099491584	2021810977	5	2	EE40.3
8677	2141731567	2099491584	6	3	EE40.30
8678	1184105500	2099491584	6	3	EE40.31
8679	1454196772	2099491584	6	3	EE40.32
8680	2021810977	2021810977	5	2	EE40.Y
8681	2021810977	2021810977	5	2	EE40.Z
8682	1729141794	895101139	4	1	EE41
8683	1227401566	1729141794	5	2	EE41.0
8684	1490033315	1729141794	5	2	EE41.1
8685	1729141794	1729141794	5	2	EE41.Y
8686	657613175	895101139	4	4	BlockL4-EE5
8687	634124345	657613175	5	1	EE50
8688	831995767	895101139	4	4	BlockL4-EE6
8689	1933657198	831995767	5	1	EE60
8690	2057714006	1933657198	6	2	EE60.0
8691	1465651353	2057714006	7	3	EE60.00
8692	2057714006	2057714006	7	3	EE60.0Y
8693	2057714006	2057714006	7	3	EE60.0Z
8694	513183345	1933657198	6	2	EE60.1
8695	1933657198	1933657198	6	2	EE60.Y
8696	1988623146	831995767	5	1	EE61
8697	831995767	831995767	5	1	EE6Y
8698	984413241	895101139	4	1	EE70
8699	1155194526	984413241	5	2	EE70.0
8700	984413241	984413241	5	2	EE70.Y
8701	895101139	895101139	4	1	EE7Y
8702	647260534	253389425	3	3	BlockL3-EE8
8703	263124095	647260534	4	1	EE80
8704	1925637202	263124095	5	2	EE80.0
8705	655608138	263124095	5	2	EE80.1
8706	1966128216	647260534	4	1	EE81
8707	647260534	647260534	4	1	EE8Y
8708	1388807162	253389425	3	3	BlockL3-EE9
8709	1624135677	1388807162	4	1	EE90
8710	1232629612	1388807162	4	1	EE91
8711	1075198519	253389425	3	3	BlockL3-EF0
8712	1056888958	1075198519	4	1	EF00
8713	1500880103	1056888958	5	2	EF00.0
8714	1056888958	1056888958	5	2	EF00.Y
8715	1056888958	1056888958	5	2	EF00.Z
8716	456876588	1075198519	4	1	EF01
8717	2042663302	456876588	5	2	EF01.0
8718	1290704160	456876588	5	2	EF01.1
8719	456876588	456876588	5	2	EF01.Y
8720	456876588	456876588	5	2	EF01.Z
8721	1705499478	1075198519	4	1	EF02
8722	302826287	1705499478	5	2	EF02.0
8723	1879363024	1705499478	5	2	EF02.1
8724	1172950828	1705499478	5	2	EF02.2
8725	49558793	1705499478	5	2	EF02.3
8726	1705499478	1705499478	5	2	EF02.Y
8727	1075198519	1075198519	4	1	EF0Y
8728	705200672	1075198519	2	2	BlockL2-EF2
8729	145437080	705200672	3	3	BlockL3-EF2
8730	840559544	145437080	4	1	EF20
8731	444441893	840559544	5	2	EF20.0
8732	533651286	840559544	5	2	EF20.1
8733	1010116749	840559544	5	2	EF20.2
8734	1042261192	840559544	5	2	EF20.3
8735	236046211	840559544	5	2	EF20.4
8736	840559544	840559544	5	2	EF20.Y
8737	840559544	840559544	5	2	EF20.Z
8738	145437080	145437080	4	1	EF2Z
8739	1332805370	705200672	3	3	BlockL3-EF3
8740	1929061720	1332805370	4	1	EF30
8741	451942852	1332805370	4	1	EF31
8742	1332805370	1332805370	4	1	EF3Y
8743	1332805370	1332805370	4	1	EF3Z
8744	372387893	705200672	3	1	EF40
8745	280360139	372387893	4	2	EF40.0
8746	71458216	372387893	4	2	EF40.1
8747	975945467	71458216	5	3	EF40.10
8748	71458216	71458216	5	3	EF40.1Y
8749	317129638	372387893	4	2	EF40.2
8750	1663072571	317129638	5	3	EF40.20
8751	317129638	317129638	5	3	EF40.2Y
8752	372387893	372387893	4	2	EF40.Z
8753	292680542	705200672	3	3	BlockL3-EF5
8754	1237292304	292680542	4	1	EF50
8755	292680542	292680542	4	1	EF5Y
8756	131378528	705200672	3	3	BlockL3-EF6
8757	817642712	131378528	4	1	EF60
8758	644483573	131378528	4	4	BlockL4-EF7
8759	221427391	644483573	5	1	EF70
8760	644483573	644483573	5	1	EF7Y
8761	644483573	644483573	5	1	EF7Z
8762	131378528	131378528	4	1	EF9Y
8763	588559962	705200672	3	3	BlockL3-EG0
8764	1986798616	588559962	4	1	EG00
8765	1850670272	588559962	4	1	EG01
8766	1259219261	588559962	4	1	EG02
8767	1569145337	1259219261	2	1	EG1Y
8768	1569145337	1259219261	2	1	EG1Z
8769	602989108	1639304259	1	1	BlockL1-EG3
8770	2099645070	602989108	2	2	BlockL2-EG3
8771	854731569	2099645070	3	1	EG30
8772	796132216	854731569	4	2	EG30.0
8773	982719772	854731569	4	2	EG30.1
8774	210953452	854731569	4	2	EG30.2
